"msg_num","count","org_id","full_name","name"
10657520001965313,12696,"57ddf919e4b02fde3b91157b","北京京东叁佰陆拾度电子商务有限公司","京东公司"
10658211,12622,"57b14a8ea310d85abfaf1127","中国移动通信集团公司","中国移动"
1069030101008,12622,"57ddf919e4b02fde3b91157b","北京京东叁佰陆拾度电子商务有限公司","京东公司"
10690248620249,12535,"57de5c13e4b02fde3b91170e","北京百度网讯科技有限公司","百度公司"
10655537100749904,12490,"58e74395e4b029735805f4c6","深圳萨摩耶互联网金融服务有限公司","萨摩耶金融"
10658139139,12461,"57b14a8ea310d85abfaf1127","中国移动通信集团公司","中国移动"
11817022,12450,"57df362be4b0bab592fea6b1","中国电信集团公司","中国电信"
10655020048765321,12424,"57ddf919e4b02fde3b91157b","北京京东叁佰陆拾度电子商务有限公司","京东公司"
1065756811138431,12417,"58e72c1ee4b029735805dd87","合一信息技术(北京)有限公司","优酷会员"
10658222,12406,"57b14a8ea310d85abfaf1127","中国移动通信集团公司","中国移动"
1065865711,12405,"57b14a8ea310d85abfaf1127","中国移动通信集团公司","中国移动"
10690333175500,12376,"57ddf919e4b02fde3b91157b","北京京东叁佰陆拾度电子商务有限公司","京东公司"
10658501,12375,"57b14a8ea310d85abfaf1127","中国移动通信集团公司","中国移动"
10690123618095510,12369,"584111bfe4b0ca4e4d5083b1","阳光保险集团股份有限公司","阳光保险集团"
1069027720623,12331,"58db12f9e4b0cc1d2f9ceceb","北京拜克洛克科技有限公司","ofo共享单车"
10690978182565313,12257,"57ddf919e4b02fde3b91157b","北京京东叁佰陆拾度电子商务有限公司","京东公司"
106907659009113960,12154,"58098a9fe4b06385dc68cad9","杭州百世网络技术有限公司","百世网络"
1065902124365,12126,"57df8162e4b0bf65fc4590bc","中国平安保险（集团）股份有限公司","中国平安"
106550020020,12112,"57b121b94d985e4e2be6114d","中国联合网络通信集团有限公司","中国联通"
1065577871,12105,"57b121b94d985e4e2be6114d","中国联合网络通信集团有限公司","中国联通"
106907379005,12096,"57df7dcee4b0bf65fc459097","艺龙网信息技术（北京）有限公司","艺龙"
955002888,12042,"5840e0e1e4b0ca4e4d5081ab","中国太平洋财产保险股份有限公司","太平洋保险"
106901421063,12016,"57df787ce4b0bf65fc459063","北京小桔科技有限公司","滴滴出行"
1069130677740,11990,"57df787ce4b0bf65fc459063","北京小桔科技有限公司","滴滴出行"
95522,11973,"58a2a1b7e4b03b0d864f3347","泰康在线财产保险股份有限公司","泰康在线"
106571207991088,11967,"59759643e4b006817ea805b5","深圳市顺丰大当家科技有限公司","顺丰大当家"
1069800058582034,11938,"57e37b0ae4b0a9eec391cdd5","北京去哪儿网络科技有限公司","去哪儿网"
1065905909070186,11918,"584a7e60e4b0ca4e4d5088b7","快宝（上海）网络技术有限公司","微快递"
106910100023999,11876,"5840e0e1e4b0ca4e4d5081c4","宇龙计算机通信科技（深圳）有限公司","酷派"
10691009,11871,"D326rV1Q0jNq001-NdYJ","江苏希思科网络信息技术有限公司","希思科网"
106909479989,11833,"57df46e7e4b0bab592fea708","支付宝（中国）网络技术有限公司","支付宝"
1065752190736069,11819,"57df787ce4b0bf65fc459063","北京小桔科技有限公司","滴滴出行"
1069099995138,11811,"58e744cae4b029735806076e","上海富友金融服务集团股份有限公司","上海富友"
10690606493621,11808,"58a2bb0be4b03b0d864f34d5","深圳前海微众银行股份有限公司","微众银行"
106903319248502,11799,"57ddf919e4b02fde3b91157b","北京京东叁佰陆拾度电子商务有限公司","京东公司"
10658086,11782,"58098a9fe4b06385dc68cad9","杭州百世网络技术有限公司","百世网络"
1065734010618,11777,"57ddf919e4b02fde3b91157b","北京京东叁佰陆拾度电子商务有限公司","京东公司"
106598731,11718,"57df362be4b0bab592fea6b1","中国电信集团公司","中国电信"
106575219083311,11717,"57de4162e4b02fde3b91166a","深圳市腾讯计算机系统有限公司","腾讯公司"
1065756504011985,11698,"58e72c08e4b029735805dc9a","上海信而富企业管理有限公司","信而富"
10657558443618,11663,"58413ca3e4b0ca4e4d508592","广州唯品会信息科技有限公司","唯品会"
10690214070186,11644,"584a7e60e4b0ca4e4d5088b7","快宝（上海）网络技术有限公司","微快递"
106907795311,11637,"58413c3de4b0ca4e4d508567","中通快递股份有限公司","中通快递"
106550257230135500,11580,"57ddf919e4b02fde3b91157b","北京京东叁佰陆拾度电子商务有限公司","京东公司"
106550257130198511,11548,"57ddf919e4b02fde3b91157b","北京京东叁佰陆拾度电子商务有限公司","京东公司"
106559999,11433,"57b121b94d985e4e2be6114d","中国联合网络通信集团有限公司","中国联通"
1065756811060157,11355,"58db12f9e4b0cc1d2f9ceceb","北京拜克洛克科技有限公司","ofo共享单车"
10001688,11324,"57df362be4b0bab592fea6b1","中国电信集团公司","中国电信"
1065976988,11274,"57e4864ce4b0a9eec391ce2a","中国电信股份有限公司广东互联网业务事业部","院线通"
106550200961122,11258,"58a29950e4b03b0d864f32e6","东莞农村商业银行","东莞农商银行"
106575160705107,11244,"57df8a24e4b0bf65fc459118","阿里巴巴（中国）有限公司","阿里巴巴集团"
1065902046160,11233,"5949cc0be4b0eae9c498ee02","深圳市宁远科技股份有限公司","健康160"
10691218126867,11229,"58413caee4b0ca4e4d50859b","苏宁云商集团股份有限公司","苏宁云商"
1069025617092,11220,"57df46e7e4b0bab592fea708","支付宝（中国）网络技术有限公司","支付宝"
10690720031226,11133,"59759643e4b006817ea805b5","深圳市顺丰大当家科技有限公司","顺丰大当家"
95398,11092,"57e2234ce4b098435978816e","杭州银行股份有限公司","杭州银行"
121234418,11087,"59759853e4b006817ea80653",NULL,"广东交警"
1065902095558,11084,"58421b1de4b0ca4e4d5085ea","中信银行股份有限公司","中信银行"
106980008868,11061,"597edfd7e4b01e6fa2545db0","国泰基金管理有限公司","国泰基金"
106902481008171,11033,"58e74478e4b029735805fe76","上海基分文化传播有限公司","趣头条"
1069093419652,11019,"57df8162e4b0bf65fc4590bc","中国平安保险（集团）股份有限公司","中国平安"
106980001711200916,11014,"58098a9fe4b06385dc68cad9","杭州百世网络技术有限公司","百世网络"
1069800058586,10974,"57e37b0ae4b0a9eec391cdd5","北京去哪儿网络科技有限公司","去哪儿网"
1065755853353115,10951,"58413c96e4b0ca4e4d508589","北京三快科技有限公司","美团点评"
106911151018100,10946,"57df787ce4b0bf65fc459063","北京小桔科技有限公司","滴滴出行"
106551588,10943,"57b121b94d985e4e2be6114d","中国联合网络通信集团有限公司","中国联通"
106550251121761266,10912,"59759643e4b006817ea805b5","深圳市顺丰大当家科技有限公司","顺丰大当家"
12520,10901,"57b14a8ea310d85abfaf1127","中国移动通信集团公司","中国移动"
1069117813250,10876,"5865c5d5e4b0ca4e4d508a60","快手科技","快手科技"
106907505500,10827,"57ddf919e4b02fde3b91157b","北京京东叁佰陆拾度电子商务有限公司","京东公司"
106907421688100,10751,"57df787ce4b0bf65fc459063","北京小桔科技有限公司","滴滴出行"
1069033395511,10720,"57df8162e4b0bf65fc4590bc","中国平安保险（集团）股份有限公司","中国平安"
1069064011206176,10714,"59685566e4b092f1e6b96925","永城保险客户服务中心","永城客服中心"
106554321,10702,"57b121b94d985e4e2be6114d","中国联合网络通信集团有限公司","中国联通"
106571203842801,10663,"59687dece4b01166d89464ba","上海融笃资产管理有限公司","现金卡"
106580091172016379,10646,"57de5594e4b02fde3b9116d5","广州网易计算机系统有限公司","网易公司"
106575206116581,10615,"57de0849e4b02fde3b9115d3","北京五八信息技术有限公司","五八信息"
10691284900009,10614,"586ca4ace4b0ca4e4d508c10","杭州菜鸟物流信息科技有限公司","菜鸟物流"
10690475229324,10612,"57df8424e4b0bf65fc4590d9","上海浦东发展银行股份有限公司","浦发银行"
95527,10593,"57e3a170e4b0a9eec391ce0a","浙商银行股份有限公司","浙商银行"
1065755510091,10578,"57df8affe4b0bf65fc459129","上海蒜芽信息科技有限公司","智行火车票"
10655025713015500,10554,"57ddf919e4b02fde3b91157b","北京京东叁佰陆拾度电子商务有限公司","京东公司"
1065752195320,10552,"58098a9fe4b06385dc68cad9","杭州百世网络技术有限公司","百世网络"
10690750128511,10551,"57ddf919e4b02fde3b91157b","北京京东叁佰陆拾度电子商务有限公司","京东公司"
10690196029029,10539,"5840e0e1e4b0ca4e4d5081c4","宇龙计算机通信科技（深圳）有限公司","酷派"
106980008088,10539,"586c6874e4b0ca4e4d508af1","易方达基金管理有限公司","易方达"
1069035667452,10530,"57de5594e4b02fde3b9116d5","广州网易计算机系统有限公司","网易公司"
10690329096588,10504,"57e24a5de4b0a9eec391cd6e","临商银行股份有限公司","临商银行"
106575696666,10501,"57e226d5e4b09843597881da","甘肃银行","甘肃银行"
1065636638,10494,"57b121b94d985e4e2be6114d","中国联合网络通信集团有限公司","中国联通"
10690301010055,10464,"57ddf919e4b02fde3b91157b","北京京东叁佰陆拾度电子商务有限公司","京东公司"
10690092373603736,10443,"58e74478e4b029735805fe76","上海基分文化传播有限公司","趣头条"
106559624865500,10420,"57ddf919e4b02fde3b91157b","北京京东叁佰陆拾度电子商务有限公司","京东公司"
10657558267818,10394,"58413ca3e4b0ca4e4d508592","广州唯品会信息科技有限公司","唯品会"
106296033,10349,"57e22e9de4b0984359788263","贵阳银行股份有限公司","贵阳银行"
106590571018,10337,"59360942e4b0b6f15af88f4d","浙江网商银行股份有限公司","浙江网商银行"
106907501273980,10281,"58da2612e4b0cc1d2f9cec75","上海聚力传媒技术有限公司","PPTV聚力"
10691218258588,10278,"59759643e4b006817ea805b5","深圳市顺丰大当家科技有限公司","顺丰大当家"
106908833188,10271,"59759643e4b006817ea805b5","深圳市顺丰大当家科技有限公司","顺丰大当家"
10657555267818,10250,"58413ca3e4b0ca4e4d508592","广州唯品会信息科技有限公司","唯品会"
10018888,10248,"57b121b94d985e4e2be6114d","中国联合网络通信集团有限公司","中国联通"
106590551186728,10202,"57df362be4b0bab592fea6b1","中国电信集团公司","中国电信"
1069033395353,10160,"58e7435ae4b029735805ee74","德邦物流股份有限公司","德邦物流"
106907792032575,10155,"57df787ce4b0bf65fc459063","北京小桔科技有限公司","滴滴出行"
1065756810950157,10149,"58db12f9e4b0cc1d2f9ceceb","北京拜克洛克科技有限公司","ofo共享单车"
95575,10144,"58d0bc3de4b0b3a6b982d1a7","广发证券股份有限公司","广发证券"
95017,10140,"57de4162e4b02fde3b91166a","深圳市腾讯计算机系统有限公司","腾讯公司"
106590256001,10137,"57b121bf4d985e4e2be6114e","顺丰科技有限公司","顺丰速运"
10657555341418,10017,"58413ca3e4b0ca4e4d508592","广州唯品会信息科技有限公司","唯品会"
106558991,10003,"57b121b94d985e4e2be6114d","中国联合网络通信集团有限公司","中国联通"
1065755595575,9974,"58d0bc3de4b0b3a6b982d1a7","广发证券股份有限公司","广发证券"
10691459527738,9953,"596477f1e4b06bc673840454","武汉贝壳数据服务有限公司","贝壳钱包"
106980095551,9938,"584116fbe4b0ca4e4d5083f0","中国银河证券股份有限公司","银河证券"
121234401,9912,"59759853e4b006817ea80653",NULL,"广东交警"
106575170001888,9904,"57df46e7e4b0bab592fea708","支付宝（中国）网络技术有限公司","支付宝"
10690007195106,9878,"57df362be4b0bab592fea6b1","中国电信集团公司","中国电信"
106910395311,9786,"58413c3de4b0ca4e4d508567","中通快递股份有限公司","中通快递"
10659055050289464,9783,"57df362be4b0bab592fea6b1","中国电信集团公司","中国电信"
106570613011,9773,"57b14a8ea310d85abfaf1127","中国移动通信集团公司","中国移动"
10690445,9687,"58e74212e4b029735805e9c8","浙江核新同花顺网络信息股份有限公司","同花顺"
106575296588,9629,"58a160b7e4b02c76046da6a7","徽商银行股份有限公司","徽商银行"
10657307211185,9616,"58413c79e4b0ca4e4d508572","中国邮政集团公司","中国邮政"
9559801,9609,"58e74209e4b029735805e32f","广州供电局有限公司","广州供电局"
95510,9592,"584111bfe4b0ca4e4d5083b1","阳光保险集团股份有限公司","阳光保险集团"
10655025802119652,9534,"57df8162e4b0bf65fc4590bc","中国平安保险（集团）股份有限公司","中国平安"
106590211122308,9532,"58db12f9e4b0cc1d2f9ceceb","北京拜克洛克科技有限公司","ofo共享单车"
106907421018100,9526,"57df787ce4b0bf65fc459063","北京小桔科技有限公司","滴滴出行"
10655811,9520,"57b121b94d985e4e2be6114d","中国联合网络通信集团有限公司","中国联通"
10655955,9520,"57de4162e4b02fde3b91166a","深圳市腾讯计算机系统有限公司","腾讯公司"
12301,9493,"596866d0e4b092f1e6b96cb4","上海相宜本草化妆品股份有限公司","相宜本草"
1069055795118,9492,"57ddf919e4b02fde3b91157b","北京京东叁佰陆拾度电子商务有限公司","京东公司"
10691019123195163,9477,"57de5594e4b02fde3b9116d5","广州网易计算机系统有限公司","网易公司"
10621268,9467,"5949cc4ae4b0eae9c498f6c4","浙江连枝互联网金融信息服务股份有限公司","连资贷"
106980095522,9456,"58a2a1b7e4b03b0d864f3347","泰康在线财产保险股份有限公司","泰康在线"
10690000880011,9433,"597edfdbe4b01e6fa2545e10","德华安顾人寿保险有限公司","德华安顾人寿"
10690264316765,9423,"57df787ce4b0bf65fc459063","北京小桔科技有限公司","滴滴出行"
116114,9408,"57b121b94d985e4e2be6114d","中国联合网络通信集团有限公司","中国联通"
1065756811138226,9404,"57e23b61e4b098435978831f","浙江淘宝网络有限公司","淘宝网"
100867001,9399,"57b14a8ea310d85abfaf1127","中国移动通信集团公司","中国移动"
106980095594,9395,"57e2220de4b0984359788150","上海银行股份有限公司","上海银行"
10655158,9380,"57b121b94d985e4e2be6114d","中国联合网络通信集团有限公司","中国联通"
1065502180216,9379,"57b121b94d985e4e2be6114d","中国联合网络通信集团有限公司","中国联通"
10659805416185057,9349,"58db12f9e4b0cc1d2f9ceceb","北京拜克洛克科技有限公司","ofo共享单车"
10655810010,9325,"57de4162e4b02fde3b91166a","深圳市腾讯计算机系统有限公司","腾讯公司"
10657061054,9314,"57b14a8ea310d85abfaf1127","中国移动通信集团公司","中国移动"
10690333020069,9305,"57de4162e4b02fde3b91166a","深圳市腾讯计算机系统有限公司","腾讯公司"
106907091538062,9282,"57df787ce4b0bf65fc459063","北京小桔科技有限公司","滴滴出行"
1069033395511876,9282,"57df8162e4b0bf65fc4590bc","中国平安保险（集团）股份有限公司","中国平安"
1069000796596,9275,"57e4eab2e4b0a9eec391d03d","浙江农信","浙江农信"
10690424100897,9257,"597edfdce4b01e6fa2545e2b","深圳市隆鸿包装制品有限公司","淘优惠"
106904874007888888,9252,"57e88c91e4b0a9eec391d082","中国光大银行股份有限公司","光大银行"
1069070803658,9252,"57de5c13e4b02fde3b91170e","北京百度网讯科技有限公司","百度公司"
1069800001995500,9233,"5840e0e1e4b0ca4e4d5081ab","中国太平洋财产保险股份有限公司","太平洋保险"
1065585292,9230,"57b121b94d985e4e2be6114d","中国联合网络通信集团有限公司","中国联通"
1069032912360,9197,"57de4875e4b02fde3b911687","北京奇虎科技有限公司","360公司"
106575551099422,9193,"58413c96e4b0ca4e4d508589","北京三快科技有限公司","美团点评"
100861100,9177,"57b14a8ea310d85abfaf1127","中国移动通信集团公司","中国移动"
106575160705431,9176,"58e72c1ee4b029735805dd87","合一信息技术(北京)有限公司","优酷会员"
96688,9171,"5949cc4fe4b0eae9c498fbcb","内蒙古自治区农村信用社联合社","内蒙古农信"
10088,9167,"57b14a8ea310d85abfaf1127","中国移动通信集团公司","中国移动"
1069126465321,9159,"57ddf919e4b02fde3b91157b","北京京东叁佰陆拾度电子商务有限公司","京东公司"
10690765000339580,9153,"5965d3fae4b06bc673840c13","中银信贷贷款股份有限公司","中银信贷"
1069015795595,9153,"57e88c91e4b0a9eec391d082","中国光大银行股份有限公司","光大银行"
10657568109941431,9135,"58e72c1ee4b029735805dd87","合一信息技术(北京)有限公司","优酷会员"
106575586266,9125,"57df8162e4b0bf65fc4590bc","中国平安保险（集团）股份有限公司","中国平安"
10655025895188,9111,"57df46e7e4b0bab592fea708","支付宝（中国）网络技术有限公司","支付宝"
106907750088888,9091,"57df8162e4b0bf65fc4590bc","中国平安保险（集团）股份有限公司","中国平安"
106903644765321,9088,"57ddf919e4b02fde3b91157b","北京京东叁佰陆拾度电子商务有限公司","京东公司"
1065980570476662,9084,"5947727fe4b0eae9c498bd07","探探文化发展（北京）有限公司","探探文化"
1069111513250,9084,"5865c5d5e4b0ca4e4d508a60","快手科技","快手科技"
1069088395118,9081,"57ddf919e4b02fde3b91157b","北京京东叁佰陆拾度电子商务有限公司","京东公司"
106909596069,9072,"57df787ce4b0bf65fc459063","北京小桔科技有限公司","滴滴出行"
1069066162365,9069,"58413caee4b0ca4e4d50859b","苏宁云商集团股份有限公司","苏宁云商"
1065755853353125,9046,"58413c96e4b0ca4e4d508589","北京三快科技有限公司","美团点评"
12583,9039,"57b14a8ea310d85abfaf1127","中国移动通信集团公司","中国移动"
106590242400008800,9005,"57df8424e4b0bf65fc4590d9","上海浦东发展银行股份有限公司","浦发银行"
106550779116811111,8997,"58e74214e4b029735805eb25","北京学大信息技术有限公司","学大教育"
1069014595055,8987,"57de5c13e4b02fde3b91170e","北京百度网讯科技有限公司","百度公司"
106575327826160021,8960,"5947727fe4b0eae9c498bd07","探探文化发展（北京）有限公司","探探文化"
10657516955100876,8948,"57df8162e4b0bf65fc4590bc","中国平安保险（集团）股份有限公司","中国平安"
10690333603811,8936,"57de4162e4b02fde3b91166a","深圳市腾讯计算机系统有限公司","腾讯公司"
106906558634599,8926,"57df85a4e4b0bf65fc4590ee","北京淘友天下科技发展有限公司","脉脉"
10690331395829,8827,"58e743bbe4b029735805f7f9","中国金币总公司","中国金币网上商城"
10657521827121,8811,"58a2bb0be4b03b0d864f34d5","深圳前海微众银行股份有限公司","微众银行"
106570122120097,8810,"58e72c29e4b029735805deef","","交管通"
10690340001200,8793,"597ae9a1e4b0c84f894047fa","中企工联保家电服务有限公司","中国联保"
1065755510811201,8791,"58413caee4b0ca4e4d50859b","苏宁云商集团股份有限公司","苏宁云商"
1065888875,8786,"57b14a8ea310d85abfaf1127","中国移动通信集团公司","中国移动"
106904985500,8781,"57ddf919e4b02fde3b91157b","北京京东叁佰陆拾度电子商务有限公司","京东公司"
106575170006888,8743,"57df8a24e4b0bf65fc459118","阿里巴巴（中国）有限公司","阿里巴巴集团"
10655025995188,8733,"57df46e7e4b0bab592fea708","支付宝（中国）网络技术有限公司","支付宝"
106912669009901002,8726,"58098a9fe4b06385dc68cad9","杭州百世网络技术有限公司","百世网络"
955981112,8724,"57a005376b6439bca26652dd","国家电网公司","国家电网"
106980001711208659,8702,"586ca4ace4b0ca4e4d508c10","杭州菜鸟物流信息科技有限公司","菜鸟物流"
95392,8661,"58a15f4de4b02c76046da692","成都农村商业银行股份有限公司","成都农商银行"
1069148600871,8654,"589c19fce4b02c76046d9da3","深圳卫盈智信科技有限公司","卫盈联信息技术(深圳)有限公司"
1065756811138277,8641,"57df8a24e4b0bf65fc459118","阿里巴巴（中国）有限公司","阿里巴巴集团"
106575021272,8622,"58d09e92e4b0b3a6b982d143","中国大地财产保险股份有限公司","大地保险"
106550241111,8599,"57b121bf4d985e4e2be6114e","顺丰科技有限公司","顺丰速运"
1065755853352111,8588,"58413c96e4b0ca4e4d508589","北京三快科技有限公司","美团点评"
10658591,8575,"57b14a8ea310d85abfaf1127","中国移动通信集团公司","中国移动"
1069021498511,8573,"57ddf919e4b02fde3b91157b","北京京东叁佰陆拾度电子商务有限公司","京东公司"
106571107501032,8563,"57df787ce4b0bf65fc459063","北京小桔科技有限公司","滴滴出行"
10655953600355,8551,"57b121b94d985e4e2be6114d","中国联合网络通信集团有限公司","中国联通"
9559811,8544,"57a005376b6439bca26652dd","国家电网公司","国家电网"
10690737840901002,8534,"58098a9fe4b06385dc68cad9","杭州百世网络技术有限公司","百世网络"
10658900,8528,"57b14a8ea310d85abfaf1127","中国移动通信集团公司","中国移动"
10690256171,8528,"57df46e7e4b0bab592fea708","支付宝（中国）网络技术有限公司","支付宝"
1065502406335500,8523,"57ddf919e4b02fde3b91157b","北京京东叁佰陆拾度电子商务有限公司","京东公司"
10657520799001,8518,"58413c96e4b0ca4e4d508589","北京三快科技有限公司","美团点评"
10659205955981112,8510,"57a005376b6439bca26652dd","国家电网公司","国家电网"
10657061019,8503,"57b14a8ea310d85abfaf1127","中国移动通信集团公司","中国移动"
106902303757,8409,"58db12f9e4b0cc1d2f9ceceb","北京拜克洛克科技有限公司","ofo共享单车"
1069055920206176,8382,"59685566e4b092f1e6b96925","永城保险客户服务中心","永城客服中心"
106901963163,8372,"57de5594e4b02fde3b9116d5","广州网易计算机系统有限公司","网易公司"
10690353354748,8367,"57de5c13e4b02fde3b91170e","北京百度网讯科技有限公司","百度公司"
106559958,8365,"57b121b94d985e4e2be6114d","中国联合网络通信集团有限公司","中国联通"
1069062743757,8343,"58db12f9e4b0cc1d2f9ceceb","北京拜克洛克科技有限公司","ofo共享单车"
106908362358,8333,"586c9d61e4b0ca4e4d508bbd","北京奇虎三六零投资管理有限公司","360你财富"
106907792012209,8325,"584a7e60e4b0ca4e4d5088b7","快宝（上海）网络技术有限公司","微快递"
106908015087,8319,"58db12f9e4b0cc1d2f9ceceb","北京拜克洛克科技有限公司","ofo共享单车"
10690952128511,8310,"57ddf919e4b02fde3b91157b","北京京东叁佰陆拾度电子商务有限公司","京东公司"
106908960818,8305,"57df8a24e4b0bf65fc459118","阿里巴巴（中国）有限公司","阿里巴巴集团"
106555372349902,8269,"589bdcf1e4b02c76046d9bf2","上海拍拍贷金融信息服务有限公司","拍拍贷"
118070,8263,"57df362be4b0bab592fea6b1","中国电信集团公司","中国电信"
106575580227876,8258,"57df8162e4b0bf65fc4590bc","中国平安保险（集团）股份有限公司","中国平安"
10690333216888,8245,"5804860ee4b06385dc68c7fb","华为技术有限公司","华为公司"
1065755802761017,8236,"58a1687de4b02c76046da748","深圳市人力资源和社会保障局","深圳人社局"
106914916662,8223,"5947727fe4b0eae9c498bd07","探探文化发展（北京）有限公司","探探文化"
106904056999,8171,"59477280e4b0eae9c498bf66","青岛日日顺投资有限公司","日日顺"
9559888120312,8167,"57a005376b6439bca26652dd","国家电网公司","国家电网"
10657558626678314,8155,"57df8162e4b0bf65fc4590bc","中国平安保险（集团）股份有限公司","中国平安"
1069054095138,8143,"58e744cae4b029735806076e","上海富友金融服务集团股份有限公司","上海富友"
106575370566,8134,"58e744aee4b029735806041e","深圳瑞银信信息技术有限公司","瑞银信"
10690685599510000,8133,"57e23b61e4b098435978831f","浙江淘宝网络有限公司","淘宝网"
106904980550033,8097,"57ddf919e4b02fde3b91157b","北京京东叁佰陆拾度电子商务有限公司","京东公司"
1069103819602,8074,"57ddf919e4b02fde3b91157b","北京京东叁佰陆拾度电子商务有限公司","京东公司"
10698000561800008,8062,"57ddf919e4b02fde3b91157b","北京京东叁佰陆拾度电子商务有限公司","京东公司"
10690883295353,8050,"58e7435ae4b029735805ee74","德邦物流股份有限公司","德邦物流"
106980006266,8036,"58d23bb8e4b0b3a6b982d736","南昌银行股份有限公司","江西银行"
106595511877,7990,"57df8162e4b0bf65fc4590bc","中国平安保险（集团）股份有限公司","中国平安"
1069027320701,7988,"58413c96e4b0ca4e4d508589","北京三快科技有限公司","美团点评"
106571107501023,7983,"57df787ce4b0bf65fc459063","北京小桔科技有限公司","滴滴出行"
1069103893707,7972,"57df5037e4b0bf65fc459000","同程网络科技股份有限公司","同程旅游"
106571203890818,7967,"57e4c67ae4b0a9eec391cf45","多点新鲜（北京）电子商务有限公司","多点"
10657558626679235,7966,"57df8162e4b0bf65fc4590bc","中国平安保险（集团）股份有限公司","中国平安"
106907650010439087,7946,"5947727fe4b0eae9c498bd07","探探文化发展（北京）有限公司","探探文化"
10690333070186,7922,"584a7e60e4b0ca4e4d5088b7","快宝（上海）网络技术有限公司","微快递"
10690708036509,7915,"57de5c13e4b02fde3b91170e","北京百度网讯科技有限公司","百度公司"
10657120670023163,7875,"57de5594e4b02fde3b9116d5","广州网易计算机系统有限公司","网易公司"
10659226,7870,"57df362be4b0bab592fea6b1","中国电信集团公司","中国电信"
1069125295163,7868,"57de5594e4b02fde3b9116d5","广州网易计算机系统有限公司","网易公司"
95512,7866,"57df8162e4b0bf65fc4590bc","中国平安保险（集团）股份有限公司","中国平安"
1065502523008101,7863,"57e23b61e4b098435978831f","浙江淘宝网络有限公司","淘宝网"
10690376175500,7857,"57ddf919e4b02fde3b91157b","北京京东叁佰陆拾度电子商务有限公司","京东公司"
106904129007900009,7852,"586ca4ace4b0ca4e4d508c10","杭州菜鸟物流信息科技有限公司","菜鸟物流"
106980005757,7834,"57e24cdce4b0a9eec391cd81","晋城银行股份有限公司","晋城银行"
106575161233311,7769,"5967618ce4b092f1e6b92eda","中华人民共和国人力资源和社会保障部","国家人社部"
106559888,7763,"57b121b94d985e4e2be6114d","中国联合网络通信集团有限公司","中国联通"
106980095188,7760,"57df46e7e4b0bab592fea708","支付宝（中国）网络技术有限公司","支付宝"
9559888120313,7751,"57a005376b6439bca26652dd","国家电网公司","国家电网"
95352,7712,"57e21b71e4b098435978809e","包商银行股份有限公司","包商银行"
10690680012,7710,"57e229a2e4b0984359788210","渣打银行（中国）有限公司","渣打银行"
10657317560005500,7685,"57ddf919e4b02fde3b91157b","北京京东叁佰陆拾度电子商务有限公司","京东公司"
106980005618000050,7685,"57ddf919e4b02fde3b91157b","北京京东叁佰陆拾度电子商务有限公司","京东公司"
106907940311,7677,"58db12f9e4b0cc1d2f9ceceb","北京拜克洛克科技有限公司","ofo共享单车"
1069000095518,7671,"59644972e4b06bc67383ff59","中国人民保险集团股份有限公司","中国人保"
10690766286611,7657,"58e7443fe4b029735805faad","北京摩拜科技有限公司","摩拜科技"
106980095553,7651,"584115cbe4b0ca4e4d5083e3","海通证券股份有限公司","海通证券"
10691234029029,7622,"5840e0e1e4b0ca4e4d5081c4","宇龙计算机通信科技（深圳）有限公司","酷派"
106903333066110,7612,"58e7443fe4b029735805faad","北京摩拜科技有限公司","摩拜科技"
10690007662070586,7592,"58413c96e4b0ca4e4d508589","北京三快科技有限公司","美团点评"
1065755585881171,7592,"58413c96e4b0ca4e4d508589","北京三快科技有限公司","美团点评"
1065505796596,7586,"57e4eab2e4b0a9eec391d03d","浙江农信","浙江农信"
1069066777740,7550,"57df787ce4b0bf65fc459063","北京小桔科技有限公司","滴滴出行"
1069059681415,7526,"57a005376b6439bca266525f","中国石油化工集团公司","中国石化"
10658112,7524,"57b14a8ea310d85abfaf1127","中国移动通信集团公司","中国移动"
106553503,7521,"57b121b94d985e4e2be6114d","中国联合网络通信集团有限公司","中国联通"
106591000188,7509,"57df362be4b0bab592fea6b1","中国电信集团公司","中国电信"
1065502523588203,7499,"58db12f9e4b0cc1d2f9ceceb","北京拜克洛克科技有限公司","ofo共享单车"
106907705500,7484,"57ddf919e4b02fde3b91157b","北京京东叁佰陆拾度电子商务有限公司","京东公司"
106912181251063,7455,"58413c96e4b0ca4e4d508589","北京三快科技有限公司","美团点评"
106550595565,7435,"57e49c04e4b0a9eec391cea4","招商证券","招商证券"
02511054321,7412,"5988347fe4b091314b239995","","南京公安局"
10691038930,7393,"57df5037e4b0bf65fc459000","同程网络科技股份有限公司","同程旅游"
106912181215371,7343,"57df787ce4b0bf65fc459063","北京小桔科技有限公司","滴滴出行"
121233700,7338,"59799d49e4b0325c4c23fc0d","山东省公安厅交警总队","山东交警"
106550200535100289,7320,"57d918d5e4b02fde3b91155e","上海拉扎斯信息科技有限公司","饿了么"
10690666105565313,7312,"57ddf919e4b02fde3b91157b","北京京东叁佰陆拾度电子商务有限公司","京东公司"
1069105165313,7305,"57ddf919e4b02fde3b91157b","北京京东叁佰陆拾度电子商务有限公司","京东公司"
10659057395565,7293,"57e49c04e4b0a9eec391cea4","招商证券","招商证券"
